id sire dam
20185220  20141569  20142122
20185221  20141825  20142071
20185222  20142137  20142468
20185223  20140608  20141370
20185224  20142141  20141134
20185225  20140243  20143363
20185226  20141064  20141823
20185227  20140674  20141374
20185229  20140825  20141578
20185231  20140881  20142063
20185232  20141968  20142072
20185233  20140858  20141976
20185234  20142152  20143135
20185235  20143351  20141173
20185236  20141373  20142146
20185237  20141571  20142150
20185238  20140852  20140681
20185239  20140858  20142156
20185240  20141064  20141823
20185242  20141362  20140254
20185243  20142064  20142377
20185245  20142228  20141567
20185246  20142070  20142229
20185247  20141840  20140607
20185248  20141824  20140834
20185249  20140858  20142156
20185251  20140608  20141370
20185252  20140608  20142374
20185253  20140881  20142378
20185256  20141816  20141076
20185257  20142152  20143135
20185258  20141081  20141092
20185259  20142222  20141275
20185261  20141373  20142146
20185262  20141968  20142072
20185263  20140674  20141374
20185264  20140852  20140681
20185265  20140274  20141577
20185266  20143336  20140283
20185267  20141284  20140832
20185268  20141075  20142620
20185269  20141569  20142122
20185270  20140243  20143363
20185271  20141571  20142150
20185272  20141571  20143368
20185273  20141825  20142071
20185274  20141075  20141385
20185275  20142065  20140262
20185276  20143351  20141173
20185277  20140858  20141976
20185279  20140858  20143133
20185280  20141840  20141579
20185281  20140614  20141182
20185282  20140825  20141578
20185283  20141280  20143128
20185284  20140881  20142063
20185285  20140825  20141578
20185286  20142364  20143262
20185288  20141063  20141974
20185290  20142125  20140270
20185292  20140858  20140246
20185293  20140263  20141071
20185294  20141968  20141175
20185295  20141825  20143346
20185296  20141064  20142054
20185297  20142137  20142468
20185298  20140858  20141137
20185299  20141368  20141980
20185300  20143326  20140859
20185302  20142125  20142156
20185303  20142141  20141134
20185304  20142222  20141375
20185306  20140858  20141137
20185307  20141362  20140254
20185308  20141280  20143128
20185309  20140614  20141182
20185311  20140263  20141071
20185314  20141286  20143365
20185315  20142064  20142377
20185316  20140858  20143133
20185317  20142123  20140612
20185318  20140858  20140246
20185319  20143336  20140283
20185321  20141840  20140607
20185323  20142222  20141275
20185324  20141075  20142620
20185325  20141081  20141092
20185326  20142065  20140262
20185327  20141065  20140281
20185328  20141368  20141980
20185329  20142070  20142229
20185330  20143326  20140859
20185331  20141816  20141076
20185332  20141063  20141974
20185333  20141840  20141579
20185334  20142364  20143262
20185335  20141064  20142054
20185337  20142125  20140270
20185338  20141968  20141175
20185339  20140608  20142374
20185340  20141355  20143341
20185341  20140858  20140246
20185342  20141825  20142071
20185343  20141840  20140607
20185344  20142125  20142156
20185345  20141373  20143361
20185346  20142228  20141567
20185348  20141064  20141823
20185349  20143351  20141173
20185350  20142137  20142468
20185351  20140674  20141374
20185352  20142064  20142377
20185353  20141362  20140254
20185354  20142064  20142069
20185357  20141065  20140281
20185358  20140881  20142063
20185359  20140614  20141182
20185360  20140858  20142156
20185362  20141571  20143368
20185363  20142152  20143135
20185364  20141362  20140254
20185365  20140608  20141370
20185366  20141825  20143346
20185369  20142364  20143262
20185370  20141286  20143365
20185371  20142364  20143262
20185373  20142070  20142229
20185375  20141063  20141974
20185376  20141968  20142072
20185377  20141824  20140834
20185378  20141373  20142146
20185379  20140274  20141577
20185380  20141968  20141175
20185381  20140608  20142374
20185382  20142222  20141375
20185383  20140243  20143363
20185384  20141064  20142054
20185385  20140263  20141071
20185386  20141569  20142122
20185387  20140858  20141137
20185388  20140852  20140681
20185389  20141284  20140832
20185390  20141081  20141092
20185391  20142228  20141567
20185392  20141571  20142150
20185393  20140825  20141578
20185394  20140858  20141976
20185395  20141075  20141385
20185396  20143336  20140283
20185397  20142141  20141134
20185398  20142125  20140270
20185399  20140881  20142378
20185400  20142065  20140262
20185401  20141816  20141076
20185403  20140858  20143133
20185404  20141840  20141579
20185405  20141368  20141980
20185406  20141075  20142620
20185407  20141569  20142122
20185409  20141355  20143341
20185410  20141968  20141175
20185411  20140674  20141374
20185414  20141064  20142054
20185415  20142070  20142229
20185416  20141571  20143368
20185417  20142141  20141134
20185418  20141284  20140832
20185419  20143351  20141173
20185420  20140852  20140681
20185423  20140881  20142378
20185424  20140243  20143363
20185425  20141368  20141980
20185426  20142222  20141375
20185427  20142222  20141275
20185428  20142064  20142377
20185430  20141373  20143361
20185431  20142125  20142156
20185434  20141065  20140281
20185435  20140608  20141370
20185436  20140858  20140246
20185437  20141064  20141823
20185438  20141816  20141076
20185439  20141355  20143341
20185440  20141840  20140607
20185441  20141075  20141385
20185442  20143326  20140859
20185443  20142137  20142468
20185445  20142125  20140270
20185446  20142064  20142069
20185447  20142152  20143135
20185448  20140608  20142374
20185450  20141824  20140834
20185451  20141081  20141092
20185452  20142364  20143262
20185453  20141280  20143128
20185454  20141075  20142620
20185455  20140274  20141577
20185456  20141571  20142150
20185457  20140263  20141071
20185458  20141968  20142072
20185459  20142364  20143262
20185460  20141373  20142146
20185461  20140858  20141976
20185462  20141825  20142071
20185464  20142065  20140262
20185465  20141286  20143365
20185466  20140881  20142063
20185467  20140825  20141578
20185469  20141825  20143346
20185470  20140858  20142156
20185471  20141569  20142122
20185472  20142228  20141567
20185473  20141840  20140607
20185474  20140263  20141071
20185475  20140243  20143363
20185476  20142064  20142069
20185478  20141280  20143128
20185479  20142364  20143262
20185480  20140608  20141370
20185481  20142222  20141275
20185482  20142364  20143262
20185483  20140852  20140681
20185484  20141373  20142146
20185485  20141081  20141092
20185486  20141064  20141823
20185487  20141064  20142054
20185488  20140847  20143371
20185489  20141063  20141974
20185490  20140881  20142378
20185492  20141284  20140832
20185493  20141075  20141385
20185494  20142065  20140262
20185495  20141571  20143368
20185496  20141368  20141980
20185497  20140881  20142063
20185498  20143336  20140283
20185499  20141065  20140281
20185500  20140274  20141577
20185501  20142137  20142468
20185502  20140674  20141374
20185504  20141840  20141579
20185506  20141373  20143361
20185507  20141286  20143365
20185508  20141362  20140254
20185510  20140858  20142156
20185511  20141968  20142072
20185512  20141571  20142150
20185514  20140858  20143133
20185517  20141968  20141175
20185518  20142064  20142377
20185520  20141824  20140834
20185521  20141825  20142071
20185522  20142125  20142156
20185523  20140825  20141578
20185524  20142125  20140270
20185525  20140858  20140246
20185527  20141825  20143346
20185528  20142070  20142229
20185529  20141355  20143341
20185530  20142152  20143135
20185531  20141816  20141076
20185532  20142141  20141134
20185533  20141569  20142122
20185534  20140858  20141976
20185535  20140608  20142374
20185536  20141075  20142620
20185537  20140858  20141137
20185538  20142364  20143262
20185540  20141075  20142620
20185541  20142364  20143262
20185542  20141362  20140254
20185543  20141569  20142122
20185544  20141286  20143365
20185545  20141968  20141175
20185547  20141286  20143365
20185548  20140243  20143363
20185550  20140858  20142156
20185551  20141840  20140607
20185553  20142064  20142069
20185554  20141075  20141385
20185555  20142141  20141134
20185556  20141081  20141092
20185557  20141355  20143341
20185559  20141064  20141823
20185560  20141571  20142150
20185561  20143351  20141173
20185562  20140274  20141577
20185563  20142065  20140262
20185564  20142152  20143135
20185565  20141825  20143346
20185566  20141373  20143361
20185567  20142137  20142468
20185568  20140263  20141071
20185569  20142125  20140270
20185570  20140852  20140681
20185571  20142065  20140262
20185572  20141284  20140832
20185573  20140815  20143340
20185574  20140858  20143133
20185575  20140614  20141182
20185576  20140608  20141370
20185577  20140825  20141578
20185578  20141368  20140673
20185579  20141373  20142146
20185580  20141569  20142122
20185581  20142222  20141375
20185582  20141373  20142146
20185584  20140858  20141137
20185585  20141064  20142054
20185586  20140263  20141071
20185587  20141075  20142620
20185588  20141825  20143346
20185589  20140858  20142156
20185590  20142137  20142468
20185591  20143326  20140859
20185592  20140674  20141374
20185593  20142064  20142377
20185594  20140858  20140246
20185595  20141968  20141175
20185596  20141368  20141980
20185597  20140674  20141374
20185598  20142222  20141275
20185599  20140608  20141370
20185600  20142064  20142377
20185601  20142125  20140270
20185602  20141362  20140254
20185603  20141571  20143368
20185604  20142121  20141973
20185605  20142125  20142156
20185606  20142070  20142229
20185607  20141824  20140834
20185609  20140881  20142063
20185611  20141063  20141974
20185612  20141569  20142122
20185613  20141064  20141823
20185614  20141825  20142071
20185615  20142152  20143135
20185616  20141063  20141974
20185617  20141075  20141385
20185618  20141075  20141385
20185619  20142222  20141375
20185620  20141968  20142072
20185621  20141277  20142368
20185622  20141816  20141076
20185623  20140858  20141976
20185624  20141575  20143343
20185625  20141286  20143365
20185626  20141825  20142071
20185628  20142228  20141567
20185629  20142152  20143135
20185630  20143336  20140283
20185631  20140274  20141577
20185632  20141571  20142150
20185633  20141840  20141579
20185634  20141280  20143128
20185635  20141840  20140607
20185636  20141065  20140281
20185637  20142364  20143262
20185638  20142141  20141134
20185639  20142141  20141166
20185640  20142222  20141275
20185641  20141968  20141175
20185642  20140608  20142374
20185643  20141081  20141092
20185644  20141284  20140832
20185645  20141816  20141076
20185646  20141840  20140607
20185647  20142064  20142069
20185650  20141373  20143361
20185651  20140858  20140246
20185652  20142364  20143262
20185654  20142070  20142229
20185655  20141368  20141980
20185656  20141824  20140834
20185657  20140608  20141370
20185658  20140274  20141577
20185659  20142125  20142156
20185660  20140263  20141071
20185661  20142125  20141167
20185663  20141824  20140834
20185664  20141825  20143346
20185665  20141075  20142620
20185667  20140614  20141182
20185668  20141968  20142072
20185669  20141065  20140281
20185670  20140881  20142063
